Date,QUAL.Open,QUAL.High,QUAL.Low,QUAL.Close,QUAL.Volume,QUAL.Adjusted
2015-04-15,64.23999786376953,64.56999969482422,64.23999786376953,64.410003662109375,27200,54.75015640258789
2015-04-16,64.220001220703125,64.38999938964844,64.160003662109375,64.25,217100,54.61414337158203
2015-04-17,63.86000061035156,63.86000061035156,63.25,63.439998626708984,72300,53.92562484741211
2015-04-20,63.7599983215332,64.2300033569336,63.7599983215332,64.13999938964844,30000,54.520652770996094
2015-04-21,64.44999694824219,64.44999694824219,64.160003662109375,64.19999694824219,31600,54.57163619995117
2015-04-22,64.410003662109375,64.70999908447266,64.13999938964844,64.58000183105469,31000,54.8946533203125
2015-04-23,64.51000213623047,65.04000091552734,64.470001220703125,64.88999938964844,49800,55.15816116333008
2015-04-24,65.12999725341797,65.20999908447266,64.910003662109375,65.12999725341797,244300,55.3621711730957
2015-04-27,65.41999816894531,65.41999816894531,64.80000305175781,64.87999725341797,562200,55.14965057373047
2015-04-28,64.93000030517578,65.05000305175781,64.36000061035156,64.94999694824219,201300,55.20914840698242
2015-04-29,64.5999984741211,64.839996337890625,64.30000305175781,64.58000183105469,44400,54.8946533203125
2015-04-30,64.3499984741211,64.37999725341797,63.540000915527344,63.720001220703125,579700,54.16364288330078
2015-05-01,64.160003662109375,64.69000244140625,64.160003662109375,64.62999725341797,42300,54.93714904785156
2015-05-04,64.94000244140625,65.0999984741211,64.7699966430664,64.7699966430664,977000,55.05615234375
2015-05-05,64.68000030517578,64.75,64.01000213623047,64.0999984741211,78800,54.48664855957031
2015-05-06,64.29000091552734,64.30000305175781,63.41999816894531,63.7400016784668,23400,54.180625915527344
2015-05-07,63.619998931884766,64.20999908447266,63.599998474121094,64.08000183105469,115500,54.46965408325195
2015-05-08,64.720001220703125,65.04000091552734,64.720001220703125,65.04000091552734,16200,55.2856559753418
2015-05-11,64.95999908447266,65.029998779296875,64.80000305175781,64.839996337890625,17800,55.11566162109375
2015-05-12,64.4000015258789,64.83000183105469,64.13999938964844,64.63999938964844,38800,54.945648193359375
2015-05-13,64.76000213623047,65.0199966430664,64.55999755859375,64.62000274658203,30300,54.92866897583008
2015-05-14,65,65.41999816894531,64.98999786376953,65.4000015258789,39200,55.59168243408203
2015-05-15,65.33000183105469,65.470001220703125,65.2300033569336,65.44999694824219,17800,55.63418960571289
2015-05-18,65.470001220703125,65.76000213623047,65.30000305175781,65.62999725341797,29900,55.78717803955078
2015-05-19,65.9000015258789,65.9000015258789,65.56999969482422,65.69000244140625,33700,55.83818435668945
2015-05-20,65.7300033569336,65.79000091552734,65.51000213623047,65.62000274658203,13800,55.7786865234375
2015-05-21,65.55000305175781,65.79000091552734,65.470001220703125,65.7300033569336,36500,55.872188568115234
2015-05-22,65.660003662109375,65.7300033569336,65.529998779296875,65.529998779296875,30300,55.70216369628906
2015-05-26,65.41999816894531,65.41999816894531,64.589996337890625,64.7300033569336,19900,55.022159576416016
2015-05-27,64.91999816894531,65.33000183105469,64.7699966430664,65.26000213623047,85200,55.47267150878906
2015-05-28,65.220001220703125,65.26000213623047,65.05999755859375,65.220001220703125,37300,55.438663482666016
2015-05-29,65.26000213623047,65.26000213623047,64.66999816894531,64.69000244140625,26600,54.988162994384766
2015-06-01,65.08000183105469,65.08000183105469,64.5,64.86000061035156,19700,55.132667541503906
2015-06-02,64.720001220703125,65.05999755859375,64.589996337890625,64.80000305175781,25600,55.0816764831543
2015-06-03,65.12000274658203,65.19000244140625,64.81999969482422,64.91999816894531,36300,55.18365478515625
2015-06-04,64.7699966430664,64.779998779296875,64.25,64.33000183105469,20800,54.68214416503906
2015-06-05,64.29000091552734,64.33000183105469,63.939998626708984,64.19999694824219,22600,54.57163619995117
2015-06-08,64.01000213623047,64.06999969482422,63.790000915527344,63.790000915527344,19000,54.22314453125
2015-06-09,63.84000015258789,63.900001525878906,63.59000015258789,63.779998779296875,45300,54.21462631225586
2015-06-10,64.0999984741211,64.75,64.0999984741211,64.6500015258789,26900,54.95415115356445
2015-06-11,64.94000244140625,64.970001220703125,64.76000213623047,64.910003662109375,20700,55.17515182495117
2015-06-12,64.61000061035156,64.61000061035156,64.31999969482422,64.38999938964844,24000,54.7331428527832
2015-06-15,63.93000030517578,64.089996337890625,63.72999954223633,64.05000305175781,27500,54.44413375854492
2015-06-16,63.91999816894531,64.55000305175781,63.91999816894531,64.470001220703125,36500,54.801151275634766
2015-06-17,64.66999816894531,64.839996337890625,64.26000213623047,64.720001220703125,24100,55.0136604309082
2015-06-18,64.86000061035156,65.5,64.86000061035156,65.38999938964844,37900,55.58317947387695
2015-06-19,65.470001220703125,65.470001220703125,65.05000305175781,65.18000030517578,25400,55.404666900634766
2015-06-22,65.51000213623047,65.61000061035156,65.31999969482422,65.410003662109375,27500,55.60017013549805
2015-06-23,65.529998779296875,65.529998779296875,65.16999816894531,65.30000305175781,42100,55.506675720214844
2015-06-24,65.029998779296875,65.029998779296875,64.61000061035156,64.63999938964844,14500,55.202640533447266
2015-06-25,64.95999908447266,64.95999908447266,64.37000274658203,64.4000015258789,33700,54.99769973754883
2015-06-26,64.55000305175781,64.5999984741211,64.19000244140625,64.339996337890625,34700,54.94643783569336
2015-06-29,63.709999084472656,63.880001068115234,62.88999938964844,62.90999984741211,43000,53.72522735595703
2015-06-30,63.630001068115234,63.630001068115234,62.9900016784668,63.20000076293945,52600,53.97288513183594
2015-07-01,63.81999969482422,63.81999969482422,63.310001373291016,63.52000045776367,29800,54.24616241455078
2015-07-02,63.7400016784668,63.7400016784668,63.369998931884766,63.619998931884766,38200,54.331546783447266
2015-07-06,63.11000061035156,63.65999984741211,63,63.349998474121094,34000,54.100982666015625
2015-07-07,63.5,63.790000915527344,62.7400016784668,63.790000915527344,16200,54.47674560546875
2015-07-08,63.439998626708984,63.439998626708984,62.779998779296875,62.81999969482422,26500,53.64836883544922
2015-07-09,63.52000045776367,63.75,62.91999816894531,63.0099983215332,54600,53.81062698364258
2015-07-10,63.72999954223633,63.77000045776367,63.470001220703125,63.66999816894531,41700,54.37427520751953
2015-07-13,64,64.54000091552734,64,64.5199966430664,17400,55.10017395019531
2015-07-14,64.56999969482422,64.9000015258789,64.5,64.80000305175781,50500,55.339298248291016
2015-07-15,64.87999725341797,65.0199966430664,64.6500015258789,64.76000213623047,60200,55.305137634277344
2015-07-16,65.19999694824219,65.2300033569336,65.0199966430664,65.220001220703125,42600,55.697975158691406
2015-07-17,65.5,65.66999816894531,65.38999938964844,65.66999816894531,34900,56.08226776123047
2015-07-20,65.69999694824219,65.95999908447266,65.66999816894531,65.80999755859375,156000,56.20183563232422
2015-07-21,65.93000030517578,65.93000030517578,65.48999786376953,65.62000274658203,106100,56.03957748413086
2015-07-22,65.20999908447266,65.589996337890625,65.20999908447266,65.3499984741211,141700,55.80898666381836
2015-07-23,65.410003662109375,65.45999908447266,64.8499984741211,65,45200,55.51008605957031
2015-07-24,64.9000015258789,64.9000015258789,63.97999954223633,64.029998779296875,25300,54.681705474853516
2015-07-27,63.88999938964844,63.88999938964844,63.540000915527344,63.619998931884766,46000,54.331546783447266
2015-07-28,64.0199966430664,64.55999755859375,63.709999084472656,64.470001220703125,24000,55.057456970214844
2015-07-29,64.68000030517578,65.0999984741211,64.66999816894531,65.01000213623047,94000,55.518619537353516
2015-07-30,64.87999725341797,65.25,64.5999984741211,65.220001220703125,15300,55.697975158691406
2015-07-31,65.43000030517578,65.43000030517578,64.91999816894531,65.0199966430664,485900,55.527164459228516
2015-08-03,65.11000061035156,65.11000061035156,64.4800033569336,64.76000213623047,172600,55.305137634277344
2015-08-04,64.83000183105469,65,64.62000274658203,64.779998779296875,119900,55.322208404541016
2015-08-05,65.19000244140625,65.61000061035156,65.19000244140625,65.30999755859375,116900,55.77482986450195
2015-08-06,65.410003662109375,65.410003662109375,64.36000061035156,64.5199966430664,68900,55.10017395019531
2015-08-07,64.41999816894531,64.41999816894531,64.01000213623047,64.37999725341797,31600,54.9806022644043
2015-08-10,64.80999755859375,65.220001220703125,64.68000030517578,65.12000274658203,39000,55.612545013427734
2015-08-11,64.9800033569336,64.9800033569336,64.31999969482422,64.61000061035156,37000,55.17702865600586
2015-08-12,64.23999786376953,64.70999908447266,63.650001525878906,64.69999694824219,115400,55.25387954711914
2015-08-13,64.7300033569336,65,64.48999786376953,64.70999908447266,35800,55.26243591308594
2015-08-14,64.66999816894531,64.88999938964844,64.48999786376953,64.86000061035156,34800,55.390525817871094
2015-08-17,64.69000244140625,65.19999694824219,64.44000244140625,65.19999694824219,24800,55.680870056152344
2015-08-18,65.25,65.3499984741211,65.089996337890625,65.12000274658203,86800,55.612545013427734
2015-08-19,64.94000244140625,65.20999908447266,64.5,64.87000274658203,139700,55.39905548095703
2015-08-20,64.30000305175781,64.410003662109375,63.52000045776367,63.52000045776367,34000,54.24616241455078
2015-08-21,62.91999816894531,62.939998626708984,61.18000030517578,61.279998779296875,126900,52.333194732666016
2015-08-24,57.75,60.7599983215332,41.099998474121094,58.939998626708984,141900,50.334842681884766
2015-08-25,59.529998779296875,61.13999938964844,58.25,58.25,120400,49.74557876586914
2015-08-26,59.099998474121094,60.939998626708984,58.959999084472656,60.93000030517578,83500,52.034297943115234
2015-08-27,61.529998779296875,62.18000030517578,61.0099983215332,62.15999984741211,86700,53.084720611572266
2015-08-28,61.880001068115234,62.31999969482422,61.810001373291016,62.18000030517578,46300,53.10179138183594
2015-08-31,61.81999969482422,62.0099983215332,61.380001068115234,61.5,65700,52.52109909057617
2015-09-01,60.88999938964844,60.88999938964844,59.52000045776367,59.81999969482422,58500,51.086360931396484
2015-09-02,60.40999984741211,60.86000061035156,60.06999969482422,60.86000061035156,78700,51.974525451660156
2015-09-03,61.220001220703125,61.540000915527344,60.810001373291016,60.9900016784668,51600,52.08554458618164
2015-09-04,60.43000030517578,60.45000076293945,59.79999923706055,60.119998931884766,445200,51.34255599975586
2015-09-08,61.150001525878906,61.59000015258789,60.880001068115234,61.59000015258789,80700,52.59793472290039
2015-09-09,62.150001525878906,62.150001525878906,60.59000015258789,60.59000015258789,384100,51.74393081665039
2015-09-10,60.61000061035156,61.380001068115234,60.61000061035156,60.97999954223633,57600,52.077003479003906
2015-09-11,60.81999969482422,61.36000061035156,60.75,61.36000061035156,29500,52.40151596069336
2015-09-14,61.52000045776367,61.52000045776367,61,61.11000061035156,49300,52.18802261352539
2015-09-15,61.369998931884766,62.060001373291016,61.15999984741211,61.900001525878906,63500,52.862667083740234
2015-09-16,62,62.400001525878906,61.86000061035156,62.31999969482422,49300,53.22136688232422
2015-09-17,62.34000015258789,63.130001068115234,62.220001220703125,62.25,65000,53.16158676147461
2015-09-18,61.38999938964844,61.95000076293945,61.18000030517578,61.310001373291016,52900,52.35881805419922
2015-09-21,61.66999816894531,62.0099983215332,61.220001220703125,61.58000183105469,117700,52.58940124511719
2015-09-22,60.79999923706055,61.08000183105469,60.540000915527344,61.06999969482422,57100,52.153865814208984
2015-09-23,60.86000061035156,61.16999816894531,60.66999816894531,60.93000030517578,86200,52.034297943115234
2015-09-24,60.529998779296875,60.86000061035156,60.099998474121094,60.7599983215332,70400,51.88911437988281
2015-09-25,61.06999969482422,61.11000061035156,60.2599983215332,60.560001373291016,515200,51.9345703125
2015-09-28,60.2599983215332,60.2599983215332,59.13999938964844,59.22999954223633,240800,50.79399490356445
2015-09-29,59.369998931884766,59.7400016784668,59.09000015258789,59.40999984741211,1586900,50.94837188720703
2015-09-30,60.130001068115234,60.459999084472656,59.77000045776367,60.45000076293945,353000,51.840232849121094
2015-10-01,60.68000030517578,60.68000030517578,59.84000015258789,60.439998626708984,50000,51.83165740966797
2015-10-02,59.75,61.2400016784668,59.5099983215332,61.2400016784668,115100,52.51771926879883
2015-10-05,61.70000076293945,62.25,61.70000076293945,62.209999084472656,56800,53.34955978393555
2015-10-06,62.189998626708984,62.189998626708984,61.86000061035156,61.9900016784668,40500,53.16090393066406
2015-10-07,62.41999816894531,62.599998474121094,62.0099983215332,62.4900016784668,160600,53.58968734741211
2015-10-08,62.38999938964844,63.20000076293945,62.2400016784668,63.099998474121094,104800,54.11280059814453
2015-10-09,63.209999084472656,63.279998779296875,62.900001525878906,63.150001525878906,644600,54.15568542480469
2015-10-12,63.15999984741211,63.15999984741211,63.02000045776367,63.08000183105469,26600,54.09565734863281
2015-10-13,62.7599983215332,63.13999938964844,62.56999969482422,62.619998931884766,43300,53.7011833190918
2015-10-14,62.619998931884766,62.779998779296875,62.150001525878906,62.2400016784668,81400,53.375301361083984
2015-10-15,62.45000076293945,63.189998626708984,62.40999984741211,63.189998626708984,53600,54.189998626708984
2015-10-16,63.31999969482422,63.54999923706055,63.16999816894531,63.54999923706055,88900,54.49870681762695
2015-10-19,63.349998474121094,63.630001068115234,63.310001373291016,63.630001068115234,881900,54.56732940673828
2015-10-20,63.529998779296875,63.779998779296875,63.4900016784668,63.650001525878906,61700,54.584468841552734
2015-10-21,63.93000030517578,64,63.45000076293945,63.5,316400,54.4558219909668
2015-10-22,63.88999938964844,65.04000091552734,63.779998779296875,64.91999816894531,468500,55.673587799072266
2015-10-23,65.5999984741211,65.61000061035156,65.05999755859375,65.529998779296875,101500,56.19669723510742
2015-10-26,65.48999786376953,65.55000305175781,65.33000183105469,65.470001220703125,133000,56.145240783691406
2015-10-27,65.29000091552734,65.4000015258789,65.12999725341797,65.33000183105469,225800,56.02519226074219
2015-10-28,65.45999908447266,65.9800033569336,65.160003662109375,65.9800033569336,502100,56.5826301574707
2015-10-29,65.839996337890625,66.01000213623047,65.62000274658203,65.93000030517578,378200,56.53973388671875
2015-10-30,66.089996337890625,66.12999725341797,65.68000030517578,65.68000030517578,326900,56.32535171508789
2015-11-02,65.83000183105469,66.4000015258789,65.779998779296875,66.31999969482422,302800,56.874183654785156
2015-11-03,66.30999755859375,66.81999969482422,66.13999938964844,66.63999938964844,387400,57.148597717285156
2015-11-04,66.73999786376953,66.73999786376953,66.30000305175781,66.44000244140625,246600,56.97710418701172
2015-11-05,66.339996337890625,66.4000015258789,65.910003662109375,66.1500015258789,256600,56.728397369384766
2015-11-06,66.089996337890625,66.16999816894531,65.62999725341797,66.16999816894531,182500,56.745548248291016
2015-11-09,65.9800033569336,65.9800033569336,65.18000030517578,65.44000244140625,546900,56.11954116821289
2015-11-10,65.2699966430664,65.58000183105469,65.20999908447266,65.58000183105469,229500,56.23958206176758
2015-11-11,65.68000030517578,65.7699966430664,65.410003662109375,65.41999816894531,47400,56.10237121582031
2015-11-12,65,65.12000274658203,64.5,64.51000213623047,385000,55.321983337402344
2015-11-13,64.30000305175781,64.37000274658203,63.66999816894531,63.72999954223633,143200,54.653079986572266
2015-11-16,63.66999816894531,64.70999908447266,63.66999816894531,64.69999694824219,85800,55.48490905761719
2015-11-17,64.94999694824219,65.13999938964844,64.589996337890625,64.720001220703125,122700,55.5020751953125
2015-11-18,64.9000015258789,65.75,64.75,65.7300033569336,231800,56.36822509765625
2015-11-19,65.7699966430664,65.9000015258789,65.69000244140625,65.75,123100,56.3853645324707
2015-11-20,66.16999816894531,66.31999969482422,65.9800033569336,66.06999969482422,89700,56.6598014831543
2015-11-23,66.12999725341797,66.339996337890625,65.970001220703125,66.13999938964844,71000,56.71982955932617
2015-11-24,65.80999755859375,66.31999969482422,65.63999938964844,66.18000030517578,305100,56.7541389465332
2015-11-25,66.220001220703125,66.36000061035156,66.12000274658203,66.2300033569336,579800,56.797019958496094
2015-11-27,66.220001220703125,66.37999725341797,66.12999725341797,66.30999755859375,72400,56.8656120300293
2015-11-30,66.36000061035156,66.43000030517578,65.94999694824219,65.970001220703125,311800,56.574031829833984
2015-12-01,66.20999908447266,66.470001220703125,66.08000183105469,66.410003662109375,357600,56.95137023925781
2015-12-02,66.44000244140625,66.5,65.80999755859375,65.88999938964844,1250000,56.505435943603516
2015-12-03,66.0199966430664,66.0199966430664,64.6500015258789,64.9000015258789,126400,55.65644454956055
2015-12-04,64.9800033569336,66.4000015258789,64.9800033569336,66.3499984741211,86200,56.89990234375
2015-12-07,66.19000244140625,66.20999908447266,65.69999694824219,66.01000213623047,190500,56.60834884643555
2015-12-08,65.4800033569336,65.910003662109375,65.29000091552734,65.62999725341797,75300,56.28245544433594
2015-12-09,65.41999816894531,66.089996337890625,64.80000305175781,65.04000091552734,146800,55.776493072509766
2015-12-10,65.08000183105469,65.660003662109375,65.0199966430664,65.23999786376953,104200,55.94800567626953
2015-12-11,64.51000213623047,64.63999938964844,63.880001068115234,63.939998626708984,109600,54.833168029785156
2015-12-14,64.01000213623047,64.37000274658203,63.459999084472656,64.37000274658203,156600,55.20192337036133
2015-12-15,64.8499984741211,65.2300033569336,64.839996337890625,64.95999908447266,184200,55.70790100097656
2015-12-16,65.37000274658203,65.88999938964844,64.93000030517578,65.779998779296875,87400,56.411102294921875
2015-12-17,65.910003662109375,65.910003662109375,64.8499984741211,64.86000061035156,410400,55.622135162353516
2015-12-18,64.62000274658203,64.62000274658203,63.63999938964844,63.65999984741211,157100,54.59304428100586
2015-12-21,64.05000305175781,64.220001220703125,63.72999954223633,64.220001220703125,135500,55.073299407958984
2015-12-22,64.5199966430664,64.86000061035156,64.13999938964844,64.76000213623047,802200,55.536380767822266
2015-12-23,65.19000244140625,65.55000305175781,65.11000061035156,65.51000213623047,475700,56.17955780029297
2015-12-24,65.16999816894531,65.33000183105469,65.08000183105469,65.16999816894531,63000,56.11927795410156
2015-12-28,64.8499984741211,65.01000213623047,64.62000274658203,65.01000213623047,174800,55.98149108886719
2015-12-29,65.37000274658203,65.80000305175781,65.37000274658203,65.69999694824219,141800,56.57566452026367
2015-12-30,65.62999725341797,65.62999725341797,65.23999786376953,65.26000213623047,79700,56.19678497314453
2015-12-31,65.13999938964844,65.160003662109375,64.55000305175781,64.56999969482422,99800,55.602596282958984
2016-01-04,63.59000015258789,63.619998931884766,62.880001068115234,63.619998931884766,196700,54.78453063964844
2016-01-05,63.779998779296875,63.939998626708984,63.34000015258789,63.790000915527344,543300,54.93092727661133
2016-01-06,63.02000045776367,63.34000015258789,62.70000076293945,63.029998779296875,180100,54.27646255493164
2016-01-07,61.86000061035156,62.4900016784668,61.400001525878906,61.529998779296875,166000,52.984798431396484
2016-01-08,61.900001525878906,62.02000045776367,60.75,60.83000183105469,541400,52.38201141357422
2016-01-11,61.16999816894531,61.220001220703125,60.220001220703125,60.91999816894531,276200,52.459510803222656
2016-01-12,61.459999084472656,61.70000076293945,60.7599983215332,61.540000915527344,342700,52.993404388427734
2016-01-13,61.77000045776367,61.869998931884766,60.08000183105469,60.150001525878906,212800,51.796451568603516
2016-01-14,60.369998931884766,61.54999923706055,59.84000015258789,61.04999923706055,311400,52.57144546508789
2016-01-15,59.119998931884766,60.119998931884766,59.119998931884766,59.849998474121094,659700,51.5380973815918
2016-01-19,60.61000061035156,60.61000061035156,59.43000030517578,59.91999816894531,615000,51.59838104248047
2016-01-20,59.040000915527344,59.709999084472656,57.86000061035156,59.18000030517578,857800,50.961143493652344
2016-01-21,59.29999923706055,59.97999954223633,58.849998474121094,59.439998626708984,1410700,51.185054779052734
2016-01-22,60.31999969482422,60.77000045776367,60.15999984741211,60.72999954223633,700600,52.29590606689453
2016-01-25,60.56999969482422,60.65999984741211,59.79999923706055,59.79999923706055,228700,51.495059967041016
2016-01-26,60.02000045776367,60.75,59.9900016784668,60.689998626708984,307900,52.261451721191406
2016-01-27,60.43000030517578,60.900001525878906,59.599998474121094,59.93000030517578,771500,51.60700607299805
2016-01-28,60.380001068115234,60.400001525878906,59.61000061035156,60.13999938964844,338100,51.78783416748047
2016-01-29,60.439998626708984,61.650001525878906,60.400001525878906,61.59000015258789,365400,53.03646469116211
2016-02-01,61.27000045776367,61.900001525878906,61.099998474121094,61.63999938964844,346300,53.07952117919922
2016-02-02,61.119998931884766,61.119998931884766,60.41999816894531,60.61000061035156,688000,52.19255828857422
2016-02-03,60.939998626708984,61.16999816894531,59.880001068115234,61.04999923706055,215800,52.57144546508789
2016-02-04,60.91999816894531,61.38999938964844,60.66999816894531,61.16999816894531,495400,52.67477798461914
2016-02-05,60.95000076293945,60.959999084472656,59.7599983215332,60.060001373291016,677500,51.71894454956055
2016-02-08,59.380001068115234,59.68000030517578,58.66999816894531,59.439998626708984,616600,51.185054779052734
2016-02-09,58.88999938964844,60.04999923706055,58.88999938964844,59.59000015258789,155800,51.31422424316406
2016-02-10,60.02000045776367,60.560001373291016,59.619998931884766,59.65999984741211,362700,51.37449645996094
2016-02-11,58.689998626708984,59.25,58.33000183105469,58.93000030517578,358600,50.745887756347656
2016-02-12,59.40999984741211,60,59.220001220703125,59.970001220703125,539000,51.641441345214844
2016-02-16,60.650001525878906,60.959999084472656,60.349998474121094,60.93000030517578,129500,52.46812438964844
